Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Collection Date	Host Species	Country	State/Province	Flu Season	Strain Name	
HA	KC190059	No	4	1701	H1N1	02/08/2011	IRD:Swine	Sri Lanka	-N/A-	-N/A-	A/swine/Colombo/T54/2011	
HA	KC190061	No	4	1701	H1N1	02/17/2011	IRD:Swine	Sri Lanka	-N/A-	-N/A-	A/swine/Colombo/T58/2011	
HA	KC190060	No	4	1701	H1N1	02/23/2011	IRD:Swine	Sri Lanka	-N/A-	-N/A-	A/swine/Colombo/T77/2011	
HA	KR859505	No	4	1701	H1N1	11/08/2010	IRD:Swine	USA	Colorado	10-11	A/swine/Colorado/A00927661/2010	
HA	JX092551	Yes	4	1701	H1N1	12/22/2011	IRD:Swine	USA	Colorado	11-12	A/swine/Colorado/A01203099/2011	
HA	JF279888	No	4	1701	H1N1	11/01/2010	IRD:Swine	Costa Rica	-N/A-	-N/A-	A/swine/Costa Rica/000125-14/2010	
HA	JF279891	No	4	1701	H1N1	11/01/2010	IRD:Swine	Costa Rica	-N/A-	-N/A-	A/swine/Costa Rica/000125-15/2010	
HA	JF279894	No	4	1701	H1N1	11/01/2010	IRD:Swine	Costa Rica	-N/A-	-N/A-	A/swine/Costa Rica/000125-16/2010	
HA	JF279897	No	4	1701	H1N1	11/01/2010	IRD:Swine	Costa Rica	-N/A-	-N/A-	A/swine/Costa Rica/000125-19/2010	
HA	JF279900	No	4	1701	H1N1	11/01/2010	IRD:Swine	Costa Rica	-N/A-	-N/A-	A/swine/Costa Rica/000125-20/2010	
HA	JF279885	No	4	1701	H1N1	11/01/2010	IRD:Swine	Costa Rica	-N/A-	-N/A-	A/swine/Costa Rica/000125-3/2010	
HA	KC345640	Yes	4	1701	H1N1	02/03/2010	IRD:Swine	France	-N/A-	09-10	A/swine/Cotes d'Armor/110466/2010	
HA	KR700568	Yes	4	1701	H1N1	05/24/2011	IRD:Swine	Denmark	-N/A-	10-11	A/swine/Denmark/10-1310-1/2011	
HA	KR700073	No	4	1701	H1N1	2011	IRD:Swine	Denmark	-N/A-	-N/A-	A/swine/Denmark/10-2779-2/2011	
HA	KC222532	Yes	4	1777	H1N1	02/07/2011	IRD:Swine	Germany	-N/A-	10-11	A/swine/Ebbinghof/IDT12991-1/2011	
HA	KX097877	No	4	1701	H1N1	12/31/2014	IRD:Swine	Egypt	-N/A-	-N/A-	A/swine/Egypt/51/2014	
HA	KX097878	No	4	1701	H1N1	12/31/2014	IRD:Swine	Egypt	-N/A-	-N/A-	A/swine/Egypt/52/2014	
HA	KR701089	Yes	4	1701	H1N1	07/22/2013	IRD:Swine	United Kingdom	-N/A-	-N/A-	A/swine/England/023386/2013	
HA	KR700429	Yes	4	1701	H1N1	01/07/2013	IRD:Swine	United Kingdom	-N/A-	12-13	A/swine/England/041313/2013	
HA	KR700775	No	4	1701	H1N1	01/08/2013	IRD:Swine	United Kingdom	-N/A-	12-13	A/swine/England/041406/2013	
HA	KR700421	Yes	4	1701	H1N1	02/01/2013	IRD:Swine	United Kingdom	-N/A-	12-13	A/swine/England/045033/2013	
HA	KR700807	Yes	4	1701	H1N1	05/07/2013	IRD:Swine	United Kingdom	-N/A-	12-13	A/swine/England/060969/2013	
HA	KR699852	Yes	4	1701	H1N1	05/24/2011	IRD:Swine	United Kingdom	-N/A-	10-11	A/swine/England/063414/2011	
HA	KR701081	Yes	4	1701	H1N1	09/04/2013	IRD:Swine	United Kingdom	-N/A-	-N/A-	A/swine/England/072865/2013	
HA	KR699868	Yes	4	1701	H1N1	07/13/2011	IRD:Swine	United Kingdom	-N/A-	-N/A-	A/swine/England/080012/2011	
HA	CY115943	Yes	4	1701	H1N1	12/07/2010	IRD:Swine	United Kingdom	-N/A-	10-11	A/swine/England/10/2010	
HA	KR700767	Yes	4	1701	H1N1	03/28/2012	IRD:Swine	United Kingdom	-N/A-	11-12	A/swine/England/11582/2012	
HA	KR701097	Yes	4	1701	H1N1	12/01/2009	IRD:Swine	United Kingdom	-N/A-	09-10	A/swine/England/1353/2009	
HA	CY115983	Yes	4	1701	H1N1	12/09/2010	IRD:Swine	United Kingdom	-N/A-	10-11	A/swine/England/1458/2010	
HA	CY115991	Yes	4	1701	H1N1	12/09/2010	IRD:Swine	United Kingdom	-N/A-	10-11	A/swine/England/1464/2010	
HA	CY116127	Yes	4	1701	H1N1	01/05/2010	IRD:Swine	United Kingdom	-N/A-	09-10	A/swine/England/373/2010	
HA	JF298002	No	4	1701	H1N1	06/23/2010	IRD:Swine	United Kingdom	-N/A-	-N/A-	A/swine/England/73690/2010	
HA	CY116338	Yes	4	1701	H1N1	2009	IRD:Swine	United Kingdom	-N/A-	-N/A-	A/swine/England/MD0040352R/2009	
HA	KC336410	No	4	1701	H1N1	08/23/2010	IRD:Swine	Finland	-N/A-	-N/A-	A/swine/Finland/si3431/2010	
HA	KR700397	No	4	1701	H1N1	11/01/2010	IRD:Swine	Finland	-N/A-	10-11	A/swine/Finland/si4168/2010	
HA	KC336411	No	4	1701	H1N1	11/01/2010	IRD:Swine	Finland	-N/A-	10-11	A/swine/Finland/si4171/2010	
HA	KC336409	No	4	1701	H1N1	11/24/2009	IRD:Swine	Finland	-N/A-	09-10	A/swine/Finland/si5688/2009	
HA	KR701025	Yes	4	1701	H1N1	02/21/2013	IRD:Swine	Finland	-N/A-	12-13	A/swine/Finland/si632/2013	
HA	KC345616	Yes	4	1701	H1N1	04/25/2012	IRD:Swine	France	-N/A-	11-12	A/swine/France/18-120158/2012	
HA	KR700954	Yes	4	1701	H1N1	04/25/2012	IRD:Swine	France	-N/A-	11-12	A/swine/France/18-120158/2012	
HA	KC345646	Yes	4	1701	H1N1	09/27/2012	IRD:Swine	France	-N/A-	-N/A-	A/swine/France/18-120333/2012	
HA	KM267931	No	4	1771	H1N1	02/20/2014	IRD:Swine	France	-N/A-	13-14	A/swine/France/57-140136/2014	
HA	KF229766	Yes	4	1701	H1N1	03/07/2013	IRD:Swine	France	-N/A-	12-13	A/swine/France/71-130116/2013	
HA	KR700302	Yes	4	1701	H1N1	10/18/2011	IRD:Swine	France	-N/A-	11-12	A/swine/France/Haute-Loire-0578/2011	
HA	JN375103	Yes	4	1701	H1N1	12/25/2009	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangdong/106/2009(H1N1)	
HA	JN375104	Yes	4	1701	H1N1	12/25/2009	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangdong/114/2009(H1N1)	
HA	JN375105	Yes	4	1701	H1N1	12/31/2009	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangdong/176/2009	
HA	JN375106	Yes	4	1701	H1N1	12/31/2009	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangdong/213/2009	
HA	JN375107	Yes	4	1701	H1N1	12/31/2009	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangdong/221/2009	
HA	JN375109	Yes	4	1701	H1N1	01/29/2010	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangdong/275/2010	
HA	JN375110	Yes	4	1701	H1N1	01/29/2010	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangdong/278/2010	
HA	JN375111	No	4	1701	H1N1	01/29/2010	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangdong/286/2010	
HA	JN375112	Yes	4	1701	H1N1	01/29/2010	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangdong/294/2010	
HA	JN375113	Yes	4	1701	H1N1	01/29/2010	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangdong/297/2010	
HA	JN375108	Yes	4	1701	H1N1	01/08/2010	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangdong/50/2010	
HA	JN375102	Yes	4	1701	H1N1	12/25/2009	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangdong/94/2009(H1N1)	
HA	KM027519	Yes	4	1701	H1N1	02/11/2011	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangdong/NS274/2011	
HA	KM027527	Yes	4	1701	H1N1	02/11/2011	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangdong/NS276/2011	
HA	KM027535	Yes	4	1701	H1N1	02/11/2011	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangdong/NS280/2011	
HA	KM027511	Yes	4	1701	H1N1	09/09/2010	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangdong/NS2801/2010	
HA	KM027543	Yes	4	1701	H1N1	02/11/2011	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangdong/NS294/2011	
HA	JN222373	No	4	1757	H1N1	01/2011	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangxi/1/2011	
HA	KM028039	Yes	4	1701	H1N1	08/28/2011	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangxi/2504/2011	
HA	KM028007	Yes	4	1701	H1N1	05/29/2011	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangxi/NS1585/2011	
HA	KM028175	Yes	4	1701	H1N1	10/23/2011	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangxi/NS3098/2011	
HA	KM028207	Yes	4	1701	H1N1	10/23/2011	IRD:Swine	China	-N/A-	-N/A-	A/swine/Guangxi/NS3114/2011	
HA	KJ175115	Yes	4	1777	H1N1	10/06/2010	IRD:Swine	Guatemala	-N/A-	-N/A-	A/swine/Guatemala/CIP049-IP070165/2010	
HA	KJ175131	Yes	4	1777	H1N1	10/06/2010	IRD:Swine	Guatemala	-N/A-	-N/A-	A/swine/Guatemala/CIP049-IP070166/2010	
HA	KJ175139	Yes	4	1777	H1N1	10/06/2010	IRD:Swine	Guatemala	-N/A-	-N/A-	A/swine/Guatemala/CIP049-IP070167/2010	
HA	HQ541696	Yes	4	1701	H1N1	10/2009	IRD:Swine	China	-N/A-	-N/A-	A/swine/Heilongjiang/105/2009	
HA	HQ541688	Yes	4	1701	H1N1	10/2009	IRD:Swine	China	-N/A-	-N/A-	A/swine/Heilongjiang/44/2009(H1N1)	
HA	KC631888	Yes	4	1777	H1N1	11/08/2011	IRD:Swine	Germany	-N/A-	11-12	A/swine/Heudorf-Messkirch/IDT14176/2011	
HA	AB911601	Yes	4	1743	H1N1	11/2011	IRD:Swine	Japan	-N/A-	11-12	A/swine/Hiroshima/52/2011	
HA	AB909398	Yes	4	1743	H1N1	01/2011	IRD:Swine	Japan	-N/A-	10-11	A/swine/Hiroshima/8/2011	
HA	HE584748	Yes	4	1753	H1N1	11/01/2010	IRD:Swine	Cuba	-N/A-	-N/A-	A/swine/Holguin/121/2010	
HA	CY061805	Yes	4	1758	H1N1	01/07/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/189/2010(H1N1)	
HA	CY061733	No	4	1755	H1N1	10/22/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/2299/2009(H1N1)	
HA	CY061765	No	4	1749	H1N1	12/17/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/2885/2009(H1N1)	
HA	CY061773	No	4	1749	H1N1	12/17/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/2886/2009(H1N1)	
HA	CY061781	No	4	1748	H1N1	12/17/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/2894/2009(H1N1)	
HA	CY061789	No	4	1749	H1N1	12/17/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/2974/2009(H1N1)	
HA	CY061797	Yes	4	1749	H1N1	12/17/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/2995/2009(H1N1)	
HA	KM029623	Yes	4	1701	H1N1	10/14/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/3065/2010	
HA	KM028503	Yes	4	1701	H1N1	01/13/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/330/2011	
HA	KM028511	Yes	4	1701	H1N1	01/13/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/360/2011	
HA	KM029023	Yes	4	1701	H1N1	10/20/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/4140/2011	
HA	KM028519	Yes	4	1701	H1N1	02/24/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/829/2011	
HA	KM028527	Yes	4	1701	H1N1	02/24/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/830/2011	
HA	CY061725	No	4	1755	H1N1	10/22/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS1583/2009(H1N1)	
HA	CY061749	No	4	1749	H1N1	12/03/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS1809/2009(H1N1)	
HA	CY061757	No	4	1748	H1N1	12/03/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS1810/2009(H1N1)	
HA	KM029631	Yes	4	1701	H1N1	10/21/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS3141/2010	
HA	KM029639	Yes	4	1701	H1N1	10/21/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS3160/2010	
HA	KM029647	Yes	4	1701	H1N1	10/21/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS3226/2010	
HA	KM029655	Yes	4	1701	H1N1	12/16/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS3815/2010	
HA	KM029663	Yes	4	1701	H1N1	12/16/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS3817/2010	
HA	JX397999	No	4	1701	H1N1	05/25/2011	IRD:Swine	Hungary	-N/A-	10-11	A/swine/Hungary/362/2011	
HA	JQ612483	Yes	4	1701	H1N1	02/12/2010	IRD:Swine	Hungary	-N/A-	09-10	A/swine/Hungary/4431/2010	
HA	JQ612491	Yes	4	1701	H1N1	03/21/2010	IRD:Swine	Hungary	-N/A-	09-10	A/swine/Hungary/7380/2010	
HA	KR701033	Yes	4	1701	H1N1	04/24/2013	IRD:Swine	Hungary	-N/A-	12-13	A/swine/Hungary/S137/2013	
HA	AB911593	Yes	4	1743	H1N1	09/2010	IRD:Swine	Japan	-N/A-	-N/A-	A/swine/Ibaraki/46/2010	
HA	GU984396	No	4	1701	H1N1	12/29/2009	IRD:Swine	USA	Illinois	09-10	A/swine/IL/10-001550/2009(H1N1)	
HA	GU984399	No	4	1701	H1N1	12/20/2009	IRD:Swine	USA	Illinois	09-10	A/swine/IL/10-001551-1/2009(H1N1)	
HA	GU984402	No	4	1701	H1N1	12/20/2009	IRD:Swine	USA	Illinois	09-10	A/swine/IL/10-001551-2/2009(H1N1)	
HA	HM219618	No	4	1701	H1N1	02/23/2010	IRD:Swine	USA	Illinois	09-10	A/swine/IL/12660/2010(H1N1)	
HA	HM219633	No	4	1701	H1N1	03/18/2010	IRD:Swine	USA	Illinois	09-10	A/swine/IL/17315-1/2010(H1N1)	
HA	HM219636	No	4	1701	H1N1	03/18/2010	IRD:Swine	USA	Illinois	09-10	A/swine/IL/17315-3/2010(H1N1)	
HA	HQ291537	No	4	1701	H1N1	05/18/2010	IRD:Swine	USA	Illinois	09-10	A/swine/IL/25399-2/2010(H1N1)	
HA	HQ291540	No	4	1701	H1N1	05/18/2010	IRD:Swine	USA	Illinois	09-10	A/swine/IL/25399-3/2010(H1N1)	
HA	HQ291543	No	4	1701	H1N1	05/18/2010	IRD:Swine	USA	Illinois	09-10	A/swine/IL/25399-4/2010(H1N1)	
HA	HQ291546	No	4	1701	H1N1	06/02/2010	IRD:Swine	USA	Illinois	-N/A-	A/swine/IL/27486-1/2010(H1N1)	
HA	HQ291549	No	4	1701	H1N1	06/02/2010	IRD:Swine	USA	Illinois	-N/A-	A/swine/IL/27486-2/2010(H1N1)	
HA	GU480922	No	4	1701	H1N1	11/11/2009	IRD:Swine	USA	Illinois	09-10	A/swine/IL/32974/2009(H1N1)	
HA	GU984390	No	4	1701	H1N1	12/16/2009	IRD:Swine	USA	Illinois	09-10	A/swine/IL/35572/2009(H1N1)	
HA	GU984393	No	4	1701	H1N1	12/16/2009	IRD:Swine	USA	Illinois	09-10	A/swine/IL/35573/2009(H1N1)	
HA	GU953238	No	4	1701	H1N1	01/11/2010	IRD:Swine	USA	Illinois	09-10	A/swine/IL/3910/2010(H1N1)	
HA	GU984405	No	4	1701	H1N1	01/25/2010	IRD:Swine	USA	Illinois	09-10	A/swine/IL/5265-1/2010(H1N1)	
HA	GU984408	No	4	1701	H1N1	01/25/2010	IRD:Swine	USA	Illinois	09-10	A/swine/IL/5265-2/2010(H1N1)	
HA	CY158441	Yes	4	1724	H1N1	01/26/2010	IRD:Swine	USA	Illinois	09-10	A/swine/Illinois/02957/2010	
HA	KY290630	No	4	1701	H1N1	02/25/2010	IRD:Swine	USA	Illinois	09-10	A/swine/Illinois/02991/2010	
HA	KR859511	No	4	1701	H1N1	03/18/2010	IRD:Swine	USA	Illinois	09-10	A/swine/Illinois/A00970250/2010	
HA	KR859639	Yes	4	1701	H1N1	03/18/2010	IRD:Swine	USA	Illinois	09-10	A/swine/Illinois/A00970252/2010	
HA	KR859519	Yes	4	1701	H1N1	03/18/2010	IRD:Swine	USA	Illinois	09-10	A/swine/Illinois/A00970253/2010	
HA	KR859558	Yes	4	1701	H1N1	03/18/2010	IRD:Swine	USA	Illinois	09-10	A/swine/Illinois/A00970254/2010	
HA	KP735568	No	4	1701	H1N1	06/02/2010	IRD:Swine	USA	Illinois	-N/A-	A/swine/Illinois/A00970781/2010	
HA	JX042519	No	4	1701	H1N1	12/30/2010	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01047800/2010	
HA	JN652409	Yes	4	1701	H1N1	02/16/2011	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01049574/2011	
HA	JQ398774	No	4	1701	H1N1	02/16/2011	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01049575/2011	
HA	KP795745	Yes	4	1701	H1N1	02/16/2011	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01049576/2011	
HA	JN652417	Yes	4	1701	H1N1	03/10/2011	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01049673/2011	
HA	JX042521	No	4	1701	H1N1	07/13/2010	IRD:Swine	USA	Illinois	-N/A-	A/swine/Illinois/A01076118/2010	
HA	JX042553	No	4	1701	H1N1	12/06/2009	IRD:Swine	USA	Illinois	09-10	A/swine/Illinois/A01076179/2009	
HA	JQ809727	No	4	1701	H1N1	02/21/2010	IRD:Swine	USA	Illinois	09-10	A/swine/Illinois/A01076194/2010	
HA	JQ809728	No	4	1701	H1N1	04/11/2010	IRD:Swine	USA	Illinois	09-10	A/swine/Illinois/A01076203/2010	
HA	JQ809729	No	4	1701	H1N1	11/01/2010	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01076907/2010	
HA	JQ922316	No	4	1701	H1N1	11/10/2011	IRD:Swine	USA	Illinois	11-12	A/swine/Illinois/A01116954/2011	
HA	JQ809730	No	4	1701	H1N1	01/26/2011	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01134201/2011	
HA	JQ809733	No	4	1701	H1N1	03/10/2011	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01134707/2011	
HA	JX463272	No	4	1701	H1N1	10/07/2010	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01327211/2010	
HA	KF495196	No	4	1701	H1N1	07/10/2013	IRD:Swine	USA	Illinois	-N/A-	A/swine/Illinois/A01397807/2013	
HA	KF537364	Yes	4	1701	H1N1	07/23/2013	IRD:Swine	USA	Illinois	-N/A-	A/swine/Illinois/A01398316/2013	
HA	KF611813	No	4	1701	H1N1	08/09/2013	IRD:Swine	USA	Illinois	-N/A-	A/swine/Illinois/A01398628/2013	
HA	KJ437560	No	4	1701	H1N1	01/2014	IRD:Swine	USA	Illinois	13-14	A/swine/Illinois/A01411340/2014	
HA	KJ493356	No	4	1701	H1N1	02/2014	IRD:Swine	USA	Illinois	13-14	A/swine/Illinois/A01411419/2014	
HA	KJ206094	Yes	4	1701	H1N1	01/08/2014	IRD:Swine	USA	Illinois	13-14	A/swine/Illinois/A01490609/2014	
HA	KJ528259	Yes	4	1701	H1N1	02/12/2014	IRD:Swine	USA	Illinois	13-14	A/swine/Illinois/A01492501/2014	
HA	KJ701784	Yes	4	1701	H1N1	03/26/2014	IRD:Swine	USA	Illinois	13-14	A/swine/Illinois/A01493472/2014	
HA	KU598287	Yes	4	1701	H1N1	01/12/2016	IRD:Swine	USA	Illinois	15-16	A/swine/Illinois/A01729364/2016	
HA	KU695681	No	4	1701	H1N1	01/25/2016	IRD:Swine	USA	Illinois	15-16	A/swine/Illinois/A01730208/2016	
HA	KU861190	No	4	1701	H1N1	02/01/2016	IRD:Swine	USA	Illinois	15-16	A/swine/Illinois/A01730717/2016	
HA	KU861184	No	4	1701	H1N1	02/09/2016	IRD:Swine	USA	Illinois	15-16	A/swine/Illinois/A01731290/2016	
HA	KX008731	No	4	1701	H1N1	03/07/2016	IRD:Swine	USA	Illinois	15-16	A/swine/Illinois/A01733071/2016	
HA	KX088409	No	4	1701	H1N1	03/22/2016	IRD:Swine	USA	Illinois	15-16	A/swine/Illinois/A01733930/2016	
HA	KX380253	No	4	1701	H1N1	05/24/2016	IRD:Swine	USA	Illinois	15-16	A/swine/Illinois/A01775767/2016	
HA	KX433140	Yes	4	1701	H1N1	05/26/2016	IRD:Swine	USA	Illinois	15-16	A/swine/Illinois/A01775937/2016	
HA	KX433143	Yes	4	1701	H1N1	06/01/2016	IRD:Swine	USA	Illinois	-N/A-	A/swine/Illinois/A01776206/2016	
HA	KX618892	Yes	4	1701	H1N1	06/22/2016	IRD:Swine	USA	Illinois	-N/A-	A/swine/Illinois/A01777039/2016	
HA	KX908023	Yes	4	1701	H1N1	08/26/2016	IRD:Swine	USA	Illinois	-N/A-	A/swine/Illinois/A01778882/2016	
HA	KX150789	No	4	1701	H1N1	03/29/2016	IRD:Swine	USA	Illinois	15-16	A/swine/Illinois/A01894356/2016	
HA	KX185867	No	4	1701	H1N1	03/29/2016	IRD:Swine	USA	Illinois	15-16	A/swine/Illinois/A01894363/2016	
HA	KX185822	No	4	1701	H1N1	04/01/2016	IRD:Swine	USA	Illinois	15-16	A/swine/Illinois/A01894685/2016	
HA	KX185861	No	4	1701	H1N1	04/01/2016	IRD:Swine	USA	Illinois	15-16	A/swine/Illinois/A01894700/2016	
HA	KX185849	No	4	1701	H1N1	04/06/2016	IRD:Swine	USA	Illinois	15-16	A/swine/Illinois/A01894949/2016	
HA	HM219627	No	4	1701	H1N1	03/17/2010	IRD:Swine	USA	Indiana	09-10	A/swine/IN/17311/2010(H1N1)	
HA	CY103857	No	4	1701	H1N1	06/2011	IRD:Swine	USA	Indiana	-N/A-	A/swine/Indiana/13/2011	
HA	CY242952	Yes	4	1752	H1N1	08/01/2016	IRD:Swine	USA	Indiana	-N/A-	A/swine/Indiana/16TOSU4933/2016	
HA	GU470879	No	4	1701	H1N1	2009	IRD:Swine	USA	Indiana	-N/A-	A/swine/Indiana/27007/2009(H1N1)	
HA	KP892971	No	4	1701	H1N1	04/21/2011	IRD:Swine	USA	Indiana	10-11	A/swine/Indiana/A00968333/2011	
HA	JN162050	No	4	1701	H1N1	12/08/2010	IRD:Swine	USA	Indiana	10-11	A/swine/Indiana/A01049247/2010	
HA	JX042531	No	4	1701	H1N1	02/28/2010	IRD:Swine	USA	Indiana	09-10	A/swine/Indiana/A01076195/2010	
HA	KM503166	No	4	1701	H1N1	07/23/2014	IRD:Swine	USA	Indiana	-N/A-	A/swine/Indiana/A01260601/2014	
HA	KR052692	No	4	1701	H1N1	01/28/2015	IRD:Swine	USA	Indiana	14-15	A/swine/Indiana/A01260802/2015	
HA	KT965349	Yes	4	1701	H1N1	08/27/2015	IRD:Swine	USA	Indiana	-N/A-	A/swine/Indiana/A01260972/2015	
HA	JX463275	No	4	1701	H1N1	03/04/2010	IRD:Swine	USA	Indiana	09-10	A/swine/Indiana/A01327232/2010	
HA	JX463281	No	4	1701	H1N1	09/21/2010	IRD:Swine	USA	Indiana	-N/A-	A/swine/Indiana/A01327233/2010	
HA	KY486465	Yes	4	1701	H1N1	12/20/2016	IRD:Swine	USA	Indiana	16-17	A/swine/Indiana/A01671620/2016	
HA	KY041973	Yes	4	1701	H1N1	06/30/2016	IRD:Swine	USA	Indiana	-N/A-	A/swine/Indiana/A01812242/2016	
HA	MH550074	No	4	1701	H1N1	12/16/2016	IRD:Swine	USA	Indiana	16-17	A/swine/Indiana/A01812251/2016	
HA	KT867226	No	4	1701	H1N1	09/08/2015	IRD:Swine	USA	Indiana	-N/A-	A/swine/Indiana/A01944001/2015	
HA	JF812271	No	4	1701	H1N1	11/15/2010	IRD:Swine	USA	Iowa	10-11	A/swine/Iowa/A01049003/2010	
HA	JF812272	No	4	1701	H1N1	11/15/2010	IRD:Swine	USA	Iowa	10-11	A/swine/Iowa/A01049004/2010	
HA	KR859484	No	4	1701	H1N1	11/15/2010	IRD:Swine	USA	Iowa	10-11	A/swine/Iowa/A01049005/2010	
HA	JF812278	No	4	1701	H1N1	11/16/2010	IRD:Swine	USA	Iowa	10-11	A/swine/Iowa/A01049037/2010	
HA	JF812287	No	4	1701	H1N1	11/17/2010	IRD:Swine	USA	Iowa	10-11	A/swine/Iowa/A01049077/2010	
HA	JX080620	Yes	4	1701	H1N1	12/01/2010	IRD:Swine	USA	Iowa	10-11	A/swine/Iowa/A01049195/2010	
HA	JX080621	No	4	1701	H1N1	12/03/2010	IRD:Swine	USA	Iowa	10-11	A/swine/Iowa/A01049205/2010	
HA	JN162047	Yes	4	1701	H1N1	12/08/2010	IRD:Swine	USA	Iowa	10-11	A/swine/Iowa/A01049239/2010	
HA	JN162057	Yes	4	1701	H1N1	01/03/2011	IRD:Swine	USA	Iowa	10-11	A/swine/Iowa/A01049379/2011	
HA	JN652403	No	4	1701	H1N1	01/27/2011	IRD:Swine	USA	Iowa	10-11	A/swine/Iowa/A01049478/2011	
HA	JX080631	Yes	4	1701	H1N1	02/17/2011	IRD:Swine	USA	Iowa	10-11	A/swine/Iowa/A01049578/2011	
HA	MG662640	Yes	4	1701	H1N1	11/16/2017	IRD:Swine	USA	Iowa	17-18	A/swine/Iowa/A01104104/2017	
HA	JX092274	No	4	1701	H1N1	06/21/2011	IRD:Swine	USA	Iowa	-N/A-	A/swine/Iowa/A01202097/2011	
HA	JX092275	Yes	4	1701	H1N1	06/21/2011	IRD:Swine	USA	Iowa	-N/A-	A/swine/Iowa/A01202099/2011	
HA	JX092296	No	4	1701	H1N1	08/11/2011	IRD:Swine	USA	Iowa	-N/A-	A/swine/Iowa/A01202511/2011	
HA	JX092299	Yes	4	1701	H1N1	08/30/2011	IRD:Swine	USA	Iowa	-N/A-	A/swine/Iowa/A01202554/2011	
HA	JX092447	No	4	1701	H1N1	11/14/2011	IRD:Swine	USA	Iowa	11-12	A/swine/Iowa/A01202834/2011	
HA	JX092450	No	4	1701	H1N1	11/15/2011	IRD:Swine	USA	Iowa	11-12	A/swine/Iowa/A01202853/2011	
HA	JX092451	No	4	1701	H1N1	11/15/2011	IRD:Swine	USA	Iowa	11-12	A/swine/Iowa/A01202854/2011	
HA	JX092546	No	4	1701	H1N1	11/29/2011	IRD:Swine	USA	Iowa	11-12	A/swine/Iowa/A01202918/2011	
HA	KJ701853	Yes	4	1701	H1N1	03/03/2014	IRD:Swine	USA	Iowa	13-14	A/swine/Iowa/A01410472/2014	
